Block Name,Fingerprint Hash,Total Occurrences,File Count,Files,Status
1312000031611_弯板_101008005,-8082024060902391184,2,2,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\merged_blocks.dxf,Normalized
101004000081_249010200-1__,3079685418998939256,1,1,cad\250934+0935+1111+1115+1213-CAD下料图.dxf,Normalized
101004000085_249010200-5_弯,-8845816880377189842,1,1,cad\250934+0935+1111+1115+1213-CAD下料图.dxf,Normalized
1303000031784_板_1010040001,5132749442517161465,1,1,cad\250934+0935+1111+1115+1213-CAD下料图.dxf,Normalized
1303000031785_弯板_101004000,-2428239921550529026,2,2,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\merged_blocks.dxf,Normalized
DWG合并20101002000711_板_06CR,-511428330442035661,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并252101002006781_板_06C,5026126096791877318,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002006782_弯板_06CR19NI10,6048997901351698357,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并279101002006783_板_06C,5793305441777934952,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并107101002006784_板_06C,-699931932390063874,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并20101002000896_248033,-7607524232607053497,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并76101002000898_248033,-676838290738087009,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并20101002000908_248033,-5475575528662133917,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并20101002000913_248033,1522747390049900589,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并49101002001311_板_P06C,-1567568354920378292,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并105101002007367_板_06C,3854564935538409029,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并134101002007368_板_06C,-3334678736294499521,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并134101002007369_板_06C,1028730136638657444,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并163101002009592_板_06C,9009864127193479930,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并335101002007316_弯板_06,-6727644747849898248,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并362101002007317_弯板_06,-4798548426222160186,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并20101002003388_弯板_06C,-2496234221285168336,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并49101002003389_支板_06C,-6486438379317248897,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并49101002003390_螺纹块块_0,-7055107210517597623,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并107101002004147_垫圈4_0,-9056189395321083333,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002006379__板_v2,-2222946872485180571,1,1,cad\250934+0935+1111+1115+1213-CAD下料图.dxf,Normalized
DWG合并105101002001330_25303,-4819212717553272548,3,3,cad\250934+0935+1111+1115+1213-CAD下料图.dxf; cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101004000083_249010200-3_焊_v2,-7145178636941858369,1,1,cad\250934+0935+1111+1115+1213-CAD下料图.dxf,Normalized
101004000086_249010200-6_弯_v2,-7646135127289715588,1,1,cad\250934+0935+1111+1115+1213-CAD下料图.dxf,Normalized
101006002647____板,3440898928101714476,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
101006002649____板,660583913463912254,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
弯板_101006002645,-6575261268848200691,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
板_101006002722,4371486368811149326,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
1303000031697_联轴节罩_1010060,7873326664069168236,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
1303000031736_弯板_101006002,6975434159995927684,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
1303000031737_弯板_101006002,-823473459278667086,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
1303000031738_板_1010060028,-9059359881315856020,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__D01_,-6675287933543241479,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__D27_,3948493941957148590,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__E9F_,-8477599475107313896,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__EAB_,-1424713348952928569,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__EC8_,7611661570805658677,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__F59_,-3047724929020808875,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__FA5_,-9111599901347281130,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__FB2_,-1728808903247223143,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__10E3_,969431151005890028,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
$TD_AUDIT_GENERATED__10F3_,-5890727927604648193,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
1303000018910_板_1010060029_v2,-4236506218207648627,1,1,cad\251226 凯迈2025WX-73-02号计划-CAD下料.dxf,Normalized
101002005773_网板_06CR19NI10,1490660893065515635,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并20101002003625_盖板_06C,-2516474199715690474,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并49101002004059-1_弯板_0,5685421080331339480,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并78101002004059-2_板_06,6333535064291898530,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并134101002008077-1_网板-,7841344952469667493,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并163101002008077-2_网板-,-5273598236254253128,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并192101002008077-3_网板-,-6628387888647199592,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并20101002003404_盘体_06C,-4098215134729134486,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并49101002004039_侧上档条_0,445621688777156719,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并78101002004045_压条_06C,-7770350832364002437,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并107101002004046_压条_06,449945374803114441,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并136101002004047_压条_06,5172025998988467777,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并165101002004055_压条_06,-6047407869429667218,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并194101002004056_压条_06,-3770399265697612820,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并223101002004057_压条_06,815646672295071,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并306101002006800_盖_06C,7593016305047291246,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并389101002008034_弯板_06,6957334003422931572,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并418101002008050_弯板_06,4739885977323488704,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并447101002008085_弯板_06,-8763556143705617998,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并20101002007121_护板_06C,4121247408828192540,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并49101002008086_板_06CR,3150622985698726089,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并49101002000897_248033,4727052914239441176,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并134101002001400_25803,2680155551015673029,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并163101002001401_25803,-5116411564443014535,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并192101002001420_25803,-26185618140136658,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并221101002005239_板_06C,3366583460740139829,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并250101002007361_夹板_06,6019911769788546953,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并279101002008037_槽体_06,5742960001253314035,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并308101002008039_弯板_06,4303094821964234005,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并337101002008040_弯板_06,610692801714953933,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并366101002008049_弯板_06,-2962958336497118458,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并78101002004048_螺纹压条_0,-7837093031191257334,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并107101002004049_螺纹压条_,5610701892389204141,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并136101002004050_螺纹压条_,2484254554673174229,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并20101002001378_258031,-1380555892264716265,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并49101002001387_258032,1352637641030645712,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并20101002000721-1_2480,-6489371024132037077,1,1,cad\251236-借用部分.dxf,Normalized
DWG合并78101002001424_258033,1068990972151113464,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并49101002000905_248033,-6805233936772726158,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
DWG合并76101002000907_248033,-3953367478063226941,3,3,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf; cad\merged_blocks.dxf,Normalized
DWG合并49101002007370_板_06CR,-7632419296623347753,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002007398_弯板_022CR17NI1,-5423301996109972281,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002000719_248032311-2__,7490784405050170725,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002001473_PBT259031111-,2290084458545843047,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002001403-1_258032321-1,-3197768714261590075,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002001403-3_258032321-3,7036769663223847868,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002001403-2_258032321-2,-11563377097700902,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002000753_248034000-4_,-6009681016420559973,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002008901__弯板,7762102414678841576,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
1303000019046,3757673808127113239,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002008991_板,-1573754196136129280,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002008994__内弯板,-7901439972830852315,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002008995__板,-4986532789998154100,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
1303000022773_弯板_101002008,1058872058796117966,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
101002001336_258031211-4___v2,-1399742485768661214,2,2,cad\251236-借用部分.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
GENAXEH,-8812486170722236778,2,2,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf; cad\251236（2025WX-74-03）   下料-第二部分83-156FA.dxf,Normalized
1303000012894_垫板_101006002,-7200232249045342890,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
1303000013105_弯板_101006002,7116288218932014255,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006319,2804232949411496169,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006302,2152071639728406081,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006308,6649649056899033962,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006309,6903187912903556406,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006310,8370540477684977316,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006311,-904518888838309122,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006303,3372240437916163805,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006304,1751049502208636333,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006306,-2009323280779292046,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
1010020063061,7009856673302277837,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002001173_258011110-2_,-8938438426407073926,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002001174_258011110-3_,-4720942248225647963,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002001172_258011110-1_,-6641750076343160031,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006305,84831765098356843,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006313,105467604217879437,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006314,5627482514619742238,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006315,7744840799362810091,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006316,-8035070075324807436,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
101002006302-1,2493113988486999450,1,1,cad\251236（2025WX-74-03）   下料-第一部分9-82.dxf,Normalized
